,Date,HomeTeam,AwayTeam,FTR,HomeTeamcat,AwayTeamcat,FTRcat,MatchYear
3068,1994-04-23,Chelsea,Leeds,D,13,22,1,1994
3069,1994-04-23,Everton,Coventry,D,17,14,1,1994
3070,1994-04-23,ManUnited,ManCity,H,26,25,2,1994
3071,1994-04-23,Newcastle,Oldham,H,29,32,2,1994
3072,1994-04-23,Norwich,SheffieldUnited,A,30,36,0,1994
3073,1994-04-23,SheffieldWeds,Ipswich,H,37,21,2,1994
3074,1994-04-23,Swindon,Wimbledon,A,42,48,0,1994
3075,1994-04-23,Tottenham,Southampton,H,43,38,2,1994
3076,1994-04-23,WestHam,Liverpool,A,46,24,0,1994
3077,1994-04-24,Blackburn,QPR,D,4,34,1,1994
3078,1994-04-26,Wimbledon,Oldham,H,48,32,2,1994
3079,1994-04-27,Chelsea,Swindon,H,13,42,2,1994
3080,1994-04-27,Leeds,ManUnited,A,22,26,0,1994
3081,1994-04-27,Newcastle,AstonVilla,H,29,1,2,1994
3082,1994-04-27,QPR,Arsenal,D,34,0,1,1994
3083,1994-04-27,WestHam,Blackburn,A,46,4,0,1994
3084,1994-04-30,Arsenal,WestHam,A,0,46,0,1994
3085,1994-04-30,Leeds,Everton,H,22,17,2,1994
3086,1994-04-30,Liverpool,Norwich,A,24,30,0,1994
3087,1994-04-30,ManCity,Chelsea,D,25,13,1,1994
3088,1994-04-30,Oldham,SheffieldWeds,D,32,37,1,1994
3089,1994-04-30,QPR,Swindon,A,34,42,0,1994
3090,1994-04-30,SheffieldUnited,Newcastle,H,36,29,2,1994
3091,1994-04-30,Southampton,AstonVilla,H,38,1,2,1994
3092,1994-04-30,Wimbledon,Tottenham,H,48,43,2,1994
3093,1994-01-05,Ipswich,ManUnited,A,21,26,0,1994
3094,1994-02-05,Coventry,Blackburn,H,14,4,2,1994
3095,1994-03-05,Leeds,SheffieldWeds,D,22,37,1,1994
3096,1994-03-05,Oldham,SheffieldUnited,D,32,36,1,1994
3097,1994-03-05,QPR,WestHam,D,34,46,1,1994
3098,1994-04-05,Chelsea,Coventry,A,13,14,0,1994
3099,1994-04-05,ManUnited,Southampton,H,26,38,2,1994
3100,1994-05-05,Oldham,Tottenham,A,32,43,0,1994
3101,1994-07-05,AstonVilla,Liverpool,H,1,24,2,1994
3102,1994-07-05,Blackburn,Ipswich,D,4,21,1,1994
3103,1994-07-05,Chelsea,SheffieldUnited,H,13,36,2,1994
3104,1994-07-05,Everton,Wimbledon,H,17,48,2,1994
3105,1994-07-05,Newcastle,Arsenal,H,29,0,2,1994
3106,1994-07-05,Norwich,Oldham,D,30,32,1,1994
3107,1994-07-05,SheffieldWeds,ManCity,D,37,25,1,1994
3108,1994-07-05,Swindon,Leeds,A,42,22,0,1994
3109,1994-07-05,Tottenham,QPR,A,43,34,0,1994
3110,1994-07-05,WestHam,Southampton,D,46,38,1,1994
3111,1994-08-05,ManUnited,Coventry,D,26,14,1,1994
3112,2006-08-19,Arsenal,AstonVilla,D,0,1,1,2006
3113,2006-08-19,Bolton,Tottenham,H,6,43,2,2006
3114,2006-08-19,Everton,Watford,H,17,44,2,2006
3115,2006-08-19,Newcastle,Wigan,H,29,47,2,2006
3116,2006-08-19,Portsmouth,Blackburn,H,33,4,2,2006
3117,2006-08-19,Reading,Middlesbrough,H,35,28,2,2006
3118,2006-08-19,SheffieldUnited,Liverpool,D,36,24,1,2006
3119,2006-08-19,WestHam,Charlton,H,46,12,2,2006
3120,2006-08-20,Chelsea,ManCity,H,13,25,2,2006
3121,2006-08-20,ManUnited,Fulham,H,26,18,2,2006
3122,2006-08-22,Tottenham,SheffieldUnited,H,43,36,2,2006
3123,2006-08-22,Watford,WestHam,D,44,46,1,2006
3124,2006-08-23,AstonVilla,Reading,H,1,35,2,2006
3125,2006-08-23,Blackburn,Everton,D,4,17,1,2006
3126,2006-08-23,Charlton,ManUnited,A,12,26,0,2006
3127,2006-08-23,Fulham,Bolton,D,18,6,1,2006
3128,2006-08-23,ManCity,Portsmouth,D,25,33,1,2006
3129,2006-08-23,Middlesbrough,Chelsea,H,28,13,2,2006
3130,2006-08-26,Charlton,Bolton,H,12,6,2,2006
3131,2006-08-26,Fulham,SheffieldUnited,H,18,36,2,2006
3132,2006-08-26,Liverpool,WestHam,H,24,46,2,2006
3133,2006-08-26,ManCity,Arsenal,H,25,0,2,2006
3134,2006-08-26,Tottenham,Everton,A,43,17,0,2006
3135,2006-08-26,Watford,ManUnited,A,44,26,0,2006
3136,2006-08-26,Wigan,Reading,H,47,35,2,2006
3137,2006-08-27,AstonVilla,Newcastle,H,1,29,2,2006
3138,2006-08-27,Blackburn,Chelsea,A,4,13,0,2006
3139,2006-08-28,Middlesbrough,Portsmouth,A,28,33,0,2006
3140,2006-09-09,Arsenal,Middlesbrough,D,0,28,1,2006
3141,2006-09-09,Bolton,Watford,H,6,44,2,2006
3142,2006-09-09,Chelsea,Charlton,H,13,12,2,2006
3143,2006-09-09,Everton,Liverpool,H,17,24,2,2006
3144,2006-09-09,ManUnited,Tottenham,H,26,43,2,2006
3145,2006-09-09,Newcastle,Fulham,A,29,18,0,2006
3146,2006-09-09,Portsmouth,Wigan,H,33,47,2,2006
3147,2006-09-09,SheffieldUnited,Blackburn,D,36,4,1,2006
3148,2006-10-09,WestHam,AstonVilla,D,46,1,1,2006
3149,2006-11-09,Reading,ManCity,H,35,25,2,2006
3150,2006-09-16,Bolton,Middlesbrough,D,6,28,1,2006
3151,2006-09-16,Charlton,Portsmouth,A,12,33,0,2006
3152,2006-09-16,Everton,Wigan,D,17,47,1,2006
3153,2006-09-16,SheffieldUnited,Reading,A,36,35,0,2006
3154,2006-09-16,Watford,AstonVilla,D,44,1,1,2006
3155,2006-09-17,Blackburn,ManCity,H,4,25,2,2006
3156,2006-09-17,Chelsea,Liverpool,H,13,24,2,2006
3157,2006-09-17,ManUnited,Arsenal,A,26,0,0,2006
3158,2006-09-17,Tottenham,Fulham,D,43,18,1,2006
3159,2006-09-17,WestHam,Newcastle,A,46,29,0,2006
3160,2006-09-20,Liverpool,Newcastle,H,24,29,2,2006
3161,2006-09-23,Arsenal,SheffieldUnited,H,0,36,2,2006
3162,2006-09-23,AstonVilla,Charlton,H,1,12,2,2006
3163,2006-09-23,Fulham,Chelsea,A,18,13,0,2006
3164,2006-09-23,Liverpool,Tottenham,H,24,43,2,2006
3165,2006-09-23,ManCity,WestHam,H,25,46,2,2006
3166,2006-09-23,Middlesbrough,Blackburn,A,28,4,0,2006
3167,2006-09-23,Reading,ManUnited,D,35,26,1,2006
3168,2006-09-23,Wigan,Watford,D,47,44,1,2006
3169,2006-09-24,Newcastle,Everton,D,29,17,1,2006
3170,2006-09-25,Portsmouth,Bolton,A,33,6,0,2006
3171,2006-09-30,Bolton,Liverpool,H,6,24,2,2006
3172,2006-09-30,Charlton,Arsenal,A,12,0,0,2006
3173,2006-09-30,Chelsea,AstonVilla,D,13,1,1,2006
3174,2006-09-30,Everton,ManCity,D,17,25,1,2006
3175,2006-09-30,SheffieldUnited,Middlesbrough,H,36,28,2,2006
3176,2006-01-10,Blackburn,Wigan,H,4,47,2,2006
3177,2006-01-10,ManUnited,Newcastle,H,26,29,2,2006
3178,2006-01-10,Tottenham,Portsmouth,H,43,33,2,2006
3179,2006-01-10,WestHam,Reading,A,46,35,0,2006
3180,2006-02-10,Watford,Fulham,D,44,18,1,2006
3181,2006-10-14,Arsenal,Watford,H,0,44,2,2006
3182,2006-10-14,AstonVilla,Tottenham,D,1,43,1,2006
3183,2006-10-14,Liverpool,Blackburn,D,24,4,1,2006
3184,2006-10-14,ManCity,SheffieldUnited,D,25,36,1,2006
3185,2006-10-14,Middlesbrough,Everton,H,28,17,2,2006
3186,2006-10-14,Portsmouth,WestHam,H,33,46,2,2006
3187,2006-10-14,Reading,Chelsea,A,35,13,0,2006
3188,2006-10-14,Wigan,ManUnited,A,47,26,0,2006
3189,2006-10-15,Newcastle,Bolton,A,29,6,0,2006
3190,2006-10-16,Fulham,Charlton,H,18,12,2,2006
3191,2006-10-21,AstonVilla,Fulham,D,1,18,1,2006
3192,2006-10-21,Charlton,Watford,D,12,44,1,2006
3193,2006-10-21,Chelsea,Portsmouth,H,13,33,2,2006
3194,2006-10-21,Everton,SheffieldUnited,H,17,36,2,2006
3195,2006-10-21,Wigan,ManCity,H,47,25,2,2006
3196,2006-10-22,Blackburn,Bolton,A,4,6,0,2006
3197,2006-10-22,ManUnited,Liverpool,H,26,24,2,2006
3198,2006-10-22,Middlesbrough,Newcastle,H,28,29,2,2006
3199,2006-10-22,Reading,Arsenal,A,35,0,0,2006
3200,2006-10-22,Tottenham,WestHam,H,43,46,2,2006
3201,2006-10-28,Arsenal,Everton,D,0,17,1,2006
3202,2006-10-28,Bolton,ManUnited,A,6,26,0,2006
3203,2006-10-28,Fulham,Wigan,A,18,47,0,2006
3204,2006-10-28,Liverpool,AstonVilla,H,24,1,2,2006
3205,2006-10-28,Newcastle,Charlton,D,29,12,1,2006
3206,2006-10-28,Portsmouth,Reading,H,33,35,2,2006
3207,2006-10-28,SheffieldUnited,Chelsea,A,36,13,0,2006
3208,2006-10-28,Watford,Tottenham,D,44,43,1,2006
3209,2006-10-29,WestHam,Blackburn,H,46,4,2,2006
3210,2006-10-30,ManCity,Middlesbrough,H,25,28,2,2006
3211,2006-04-11,Bolton,Wigan,A,6,47,0,2006
3212,2006-04-11,Charlton,ManCity,H,12,25,2,2006
3213,2006-04-11,Fulham,Everton,H,18,17,2,2006
3214,2006-04-11,Liverpool,Reading,H,24,35,2,2006
3215,2006-04-11,ManUnited,Portsmouth,H,26,33,2,2006
3216,2006-04-11,Newcastle,SheffieldUnited,A,29,36,0,2006
3217,2006-04-11,Watford,Middlesbrough,H,44,28,2,2006
3218,2006-05-11,AstonVilla,Blackburn,H,1,4,2,2006
3219,2006-05-11,Tottenham,Chelsea,H,43,13,2,2006
3220,2006-05-11,WestHam,Arsenal,H,46,0,2,2006
3221,2006-11-11,Blackburn,ManUnited,A,4,26,0,2006
3222,2006-11-11,Chelsea,Watford,H,13,44,2,2006
3223,2006-11-11,Everton,AstonVilla,A,17,1,0,2006
3224,2006-11-11,ManCity,Newcastle,D,25,29,1,2006
3225,2006-11-11,Middlesbrough,WestHam,H,28,46,2,2006
3226,2006-11-11,Portsmouth,Fulham,D,33,18,1,2006
3227,2006-11-11,SheffieldUnited,Bolton,D,36,6,1,2006
3228,2006-11-11,Wigan,Charlton,H,47,12,2,2006
3229,2006-12-11,Arsenal,Liverpool,H,0,24,2,2006
3230,2006-12-11,Reading,Tottenham,H,35,43,2,2006
3231,2006-11-18,Arsenal,Newcastle,D,0,29,1,2006
3232,2006-11-18,Chelsea,WestHam,H,13,46,2,2006
3233,2006-11-18,Everton,Bolton,H,17,6,2,2006
3234,2006-11-18,ManCity,Fulham,H,25,18,2,2006
3235,2006-11-18,Middlesbrough,Liverpool,D,28,24,1,2006
3236,2006-11-18,Portsmouth,Watford,H,33,44,2,2006
3237,2006-11-18,Reading,Charlton,H,35,12,2,2006
3238,2006-11-18,SheffieldUnited,ManUnited,A,36,26,0,2006
3239,2006-11-19,Blackburn,Tottenham,D,4,43,1,2006
3240,2006-11-19,Wigan,AstonVilla,D,47,1,1,2006
3241,2006-11-25,AstonVilla,Middlesbrough,D,1,28,1,2006
3242,2006-11-25,Bolton,Arsenal,H,6,0,2,2006
3243,2006-11-25,Charlton,Everton,D,12,17,1,2006
3244,2006-11-25,Fulham,Reading,A,18,35,0,2006
3245,2006-11-25,Liverpool,ManCity,H,24,25,2,2006
3246,2006-11-25,WestHam,SheffieldUnited,H,46,36,2,2006
3247,2006-11-26,ManUnited,Chelsea,D,26,13,1,2006
3248,2006-11-26,Newcastle,Portsmouth,H,29,33,2,2006
3249,2006-11-26,Tottenham,Wigan,H,43,47,2,2006
3250,2006-11-28,Watford,SheffieldUnited,A,44,36,0,2006
3251,2006-11-29,AstonVilla,ManCity,A,1,25,0,2006
3252,2006-11-29,Bolton,Chelsea,A,6,13,0,2006
3253,2006-11-29,Fulham,Arsenal,H,18,0,2,2006
3254,2006-11-29,Liverpool,Portsmouth,D,24,33,1,2006
3255,2006-11-29,ManUnited,Everton,H,26,17,2,2006
3256,2006-02-12,Arsenal,Tottenham,H,0,43,2,2006
3257,2006-02-12,Blackburn,Fulham,H,4,18,2,2006
3258,2006-02-12,Middlesbrough,ManUnited,A,28,26,0,2006
3259,2006-02-12,Portsmouth,AstonVilla,D,33,1,1,2006
3260,2006-02-12,Reading,Bolton,H,35,6,2,2006
3261,2006-02-12,SheffieldUnited,Charlton,H,36,12,2,2006
3262,2006-02-12,Wigan,Liverpool,A,47,24,0,2006
3263,2006-03-12,Everton,WestHam,H,17,46,2,2006
3264,2006-04-12,ManCity,Watford,D,25,44,1,2006
3265,2006-05-12,Charlton,Blackburn,H,12,4,2,2006
3266,2006-05-12,Tottenham,Middlesbrough,H,43,28,2,2006
3267,2006-06-12,Newcastle,Reading,H,29,35,2,2006
3268,2006-06-12,WestHam,Wigan,A,46,47,0,2006
3269,2006-09-12,Blackburn,Newcastle,A,4,29,0,2006
3270,2006-09-12,Bolton,WestHam,H,6,46,2,2006
3271,2006-09-12,Liverpool,Fulham,H,24,18,2,2006
3272,2006-09-12,ManUnited,ManCity,H,26,25,2,2006
3273,2006-09-12,Middlesbrough,Wigan,D,28,47,1,2006
3274,2006-09-12,Portsmouth,Everton,H,33,17,2,2006
3275,2006-09-12,Tottenham,Charlton,H,43,12,2,2006
3276,2006-09-12,Watford,Reading,D,44,35,1,2006
3277,2006-10-12,Chelsea,Arsenal,D,13,0,1,2006
3278,2006-11-12,SheffieldUnited,AstonVilla,D,36,1,1,2006
3279,2006-12-13,Chelsea,Newcastle,H,13,29,2,2006
3280,2006-12-13,Wigan,Arsenal,A,47,0,0,2006
3281,2006-12-16,Arsenal,Portsmouth,D,0,33,1,2006
3282,2006-12-16,AstonVilla,Bolton,A,1,6,0,2006
3283,2006-12-16,Charlton,Liverpool,A,12,24,0,2006
3284,2006-12-16,Newcastle,Watford,H,29,44,2,2006
3285,2006-12-16,Reading,Blackburn,A,35,4,0,2006
3286,2006-12-16,Wigan,SheffieldUnited,A,47,36,0,2006
3287,2006-12-17,Everton,Chelsea,A,17,13,0,2006
3288,2006-12-17,ManCity,Tottenham,A,25,43,0,2006
3289,2006-12-17,WestHam,ManUnited,H,46,26,2,2006
3290,2006-12-18,Fulham,Middlesbrough,H,18,28,2,2006
3291,2006-12-23,Arsenal,Blackburn,H,0,4,2,2006
3292,2006-12-23,AstonVilla,ManUnited,A,1,26,0,2006
3293,2006-12-23,Fulham,WestHam,D,18,46,1,2006
3294,2006-12-23,Liverpool,Watford,H,24,44,2,2006
3295,2006-12-23,ManCity,Bolton,A,25,6,0,2006
3296,2006-12-23,Middlesbrough,Charlton,H,28,12,2,2006
3297,2006-12-23,Newcastle,Tottenham,H,29,43,2,2006
3298,2006-12-23,Portsmouth,SheffieldUnited,H,33,36,2,2006
3299,2006-12-23,Reading,Everton,A,35,17,0,2006
3300,2006-12-23,Wigan,Chelsea,A,47,13,0,2006
3301,2006-12-26,Blackburn,Liverpool,H,4,24,2,2006
3302,2006-12-26,Bolton,Newcastle,H,6,29,2,2006
3303,2006-12-26,Chelsea,Reading,D,13,35,1,2006
3304,2006-12-26,Everton,Middlesbrough,D,17,28,1,2006
3305,2006-12-26,ManUnited,Wigan,H,26,47,2,2006
3306,2006-12-26,SheffieldUnited,ManCity,A,36,25,0,2006
3307,2006-12-26,Tottenham,AstonVilla,H,43,1,2,2006
3308,2006-12-26,Watford,Arsenal,A,44,0,0,2006
3309,2006-12-26,WestHam,Portsmouth,A,46,33,0,2006
3310,2006-12-27,Charlton,Fulham,D,12,18,1,2006
3311,2006-12-30,Blackburn,Middlesbrough,H,4,28,2,2006
3312,2006-12-30,Bolton,Portsmouth,H,6,33,2,2006
3313,2006-12-30,Charlton,AstonVilla,H,12,1,2,2006
3314,2006-12-30,Chelsea,Fulham,D,13,18,1,2006
3315,2006-12-30,Everton,Newcastle,H,17,29,2,2006
3316,2006-12-30,ManUnited,Reading,H,26,35,2,2006
3317,2006-12-30,SheffieldUnited,Arsenal,H,36,0,2,2006
3318,2006-12-30,Tottenham,Liverpool,A,43,24,0,2006
3319,2006-12-30,WestHam,ManCity,A,46,25,0,2006
3320,2007-01-01,Fulham,Watford,D,18,44,1,2007
3321,2007-01-01,Liverpool,Bolton,H,24,6,2,2007
3322,2007-01-01,ManCity,Everton,H,25,17,2,2007
3323,2007-01-01,Middlesbrough,SheffieldUnited,H,28,36,2,2007
3324,2007-01-01,Newcastle,ManUnited,D,29,26,1,2007
3325,2007-01-01,Portsmouth,Tottenham,D,33,43,1,2007
3326,2007-01-01,Reading,WestHam,H,35,46,2,2007
3327,2007-01-01,Wigan,Blackburn,A,47,4,0,2007
3328,2007-02-01,Arsenal,Charlton,H,0,12,2,2007
3329,2007-02-01,AstonVilla,Chelsea,D,1,13,1,2007
3330,2007-01-13,Blackburn,Arsenal,A,4,0,0,2007
3331,2007-01-13,Bolton,ManCity,D,6,25,1,2007
3332,2007-01-13,Charlton,Middlesbrough,A,12,28,0,2007
3333,2007-01-13,Chelsea,Wigan,H,13,47,2,2007
3334,2007-01-13,ManUnited,AstonVilla,H,26,1,2,2007
3335,2007-01-13,SheffieldUnited,Portsmouth,D,36,33,1,2007
3336,2007-01-13,Watford,Liverpool,A,44,24,0,2007
3337,2007-01-13,WestHam,Fulham,D,46,18,1,2007
3338,2007-01-14,Everton,Reading,D,17,35,1,2007
3339,2007-01-14,Tottenham,Newcastle,A,43,29,0,2007
3340,2007-01-20,AstonVilla,Watford,H,1,44,2,2007
3341,2007-01-20,Fulham,Tottenham,D,18,43,1,2007
3342,2007-01-20,Liverpool,Chelsea,H,24,13,2,2007
3343,2007-01-20,ManCity,Blackburn,A,25,4,0,2007
3344,2007-01-20,Middlesbrough,Bolton,H,28,6,2,2007
3345,2007-01-20,Newcastle,WestHam,D,29,46,1,2007
3346,2007-01-20,Portsmouth,Charlton,A,33,12,0,2007
3347,2007-01-20,Reading,SheffieldUnited,H,35,36,2,2007
3348,2007-01-21,Arsenal,ManUnited,H,0,26,2,2007
3349,2007-01-21,Wigan,Everton,A,47,17,0,2007
3350,2007-01-23,Watford,Blackburn,H,44,4,2,2007
3351,2007-01-30,Portsmouth,Middlesbrough,D,33,28,1,2007
3352,2007-01-30,Reading,Wigan,H,35,47,2,2007
3353,2007-01-30,SheffieldUnited,Fulham,H,36,18,2,2007
3354,2007-01-30,WestHam,Liverpool,A,46,24,0,2007
3355,2007-01-31,Bolton,Charlton,D,6,12,1,2007
3356,2007-01-31,Chelsea,Blackburn,H,13,4,2,2007
3357,2007-01-31,ManUnited,Watford,H,26,44,2,2007
3358,2007-01-31,Newcastle,AstonVilla,H,29,1,2,2007
3359,2007-03-02,AstonVilla,WestHam,H,1,46,2,2007
3360,2007-03-02,Blackburn,SheffieldUnited,H,4,36,2,2007
3361,2007-03-02,Charlton,Chelsea,A,12,13,0,2007
3362,2007-03-02,Fulham,Newcastle,H,18,29,2,2007
3363,2007-03-02,Liverpool,Everton,D,24,17,1,2007
3364,2007-03-02,ManCity,Reading,A,25,35,0,2007
3365,2007-03-02,Middlesbrough,Arsenal,D,28,0,1,2007
3366,2007-03-02,Watford,Bolton,A,44,6,0,2007
3367,2007-03-02,Wigan,Portsmouth,H,47,33,2,2007
3368,2007-04-02,Tottenham,ManUnited,A,43,26,0,2007
3369,2007-10-02,Chelsea,Middlesbrough,H,13,28,2,2007
3370,2007-10-02,Everton,Blackburn,H,17,4,2,2007
3371,2007-10-02,ManUnited,Charlton,H,26,12,2,2007
3372,2007-10-02,Newcastle,Liverpool,H,29,24,2,2007
3373,2007-10-02,Portsmouth,ManCity,H,33,25,2,2007
3374,2007-10-02,Reading,AstonVilla,H,35,1,2,2007
3375,2007-10-02,SheffieldUnited,Tottenham,H,36,43,2,2007
3376,2007-10-02,WestHam,Watford,A,46,44,0,2007
3377,2007-11-02,Arsenal,Wigan,H,0,47,2,2007
3378,2007-11-02,Bolton,Fulham,H,6,18,2,2007
3379,2007-02-21,Everton,Tottenham,A,17,43,0,2007
3380,2007-02-21,Watford,Wigan,D,44,47,1,2007
3381,2007-02-24,Charlton,WestHam,H,12,46,2,2007
3382,2007-02-24,Fulham,ManUnited,A,18,26,0,2007
3383,2007-02-24,Liverpool,SheffieldUnited,H,24,36,2,2007
3384,2007-02-24,Middlesbrough,Reading,H,28,35,2,2007
3385,2007-02-24,Watford,Everton,A,44,17,0,2007
3386,2007-02-25,Blackburn,Portsmouth,H,4,33,2,2007
3387,2007-02-25,Tottenham,Bolton,H,43,6,2,2007
3388,2007-02-25,Wigan,Newcastle,H,47,29,2,2007
3389,2007-03-03,Arsenal,Reading,H,0,35,2,2007
3390,2007-03-03,Fulham,AstonVilla,D,18,1,1,2007
3391,2007-03-03,Liverpool,ManUnited,A,24,26,0,2007
3392,2007-03-03,ManCity,Wigan,A,25,47,0,2007
3393,2007-03-03,Newcastle,Middlesbrough,D,29,28,1,2007
3394,2007-03-03,Portsmouth,Chelsea,A,33,13,0,2007
3395,2007-03-03,SheffieldUnited,Everton,D,36,17,1,2007
3396,2007-03-03,Watford,Charlton,D,44,12,1,2007
3397,2007-04-03,Bolton,Blackburn,A,6,4,0,2007
3398,2007-04-03,WestHam,Tottenham,A,46,43,0,2007
3399,2007-03-14,AstonVilla,Arsenal,A,1,0,0,2007
3400,2007-03-14,ManCity,Chelsea,A,25,13,0,2007
3401,2007-03-17,Blackburn,WestHam,A,4,46,0,2007
3402,2007-03-17,Chelsea,SheffieldUnited,H,13,36,2,2007
3403,2007-03-17,ManUnited,Bolton,H,26,6,2,2007
3404,2007-03-17,Middlesbrough,ManCity,A,28,25,0,2007
3405,2007-03-17,Reading,Portsmouth,D,35,33,1,2007
3406,2007-03-17,Tottenham,Watford,H,43,44,2,2007
3407,2007-03-17,Wigan,Fulham,D,47,18,1,2007
3408,2007-03-18,AstonVilla,Liverpool,D,1,24,1,2007
3409,2007-03-18,Charlton,Newcastle,H,12,29,2,2007
3410,2007-03-18,Everton,Arsenal,H,17,0,2,2007
3411,2007-03-31,Bolton,SheffieldUnited,H,6,36,2,2007
3412,2007-03-31,Charlton,Wigan,H,12,47,2,2007
3413,2007-03-31,Fulham,Portsmouth,D,18,33,1,2007
3414,2007-03-31,Liverpool,Arsenal,H,24,0,2,2007
3415,2007-03-31,ManUnited,Blackburn,H,26,4,2,2007
3416,2007-03-31,Newcastle,ManCity,A,29,25,0,2007
3417,2007-03-31,Watford,Chelsea,A,44,13,0,2007
3418,2007-03-31,WestHam,Middlesbrough,H,46,28,2,2007
3419,2007-01-04,Tottenham,Reading,H,43,35,2,2007
3420,2007-02-04,AstonVilla,Everton,D,1,17,1,2007
3421,2007-06-04,Everton,Fulham,H,17,18,2,2007
3422,2007-06-04,ManCity,Charlton,D,25,12,1,2007
3423,2007-07-04,Arsenal,WestHam,A,0,46,0,2007
3424,2007-07-04,Blackburn,AstonVilla,A,4,1,0,2007
3425,2007-07-04,Chelsea,Tottenham,H,13,43,2,2007
3426,2007-07-04,Middlesbrough,Watford,H,28,44,2,2007
3427,2007-07-04,Portsmouth,ManUnited,H,33,26,2,2007
3428,2007-07-04,Reading,Liverpool,A,35,24,0,2007
3429,2007-07-04,SheffieldUnited,Newcastle,A,36,29,0,2007
3430,2007-07-04,Wigan,Bolton,A,47,6,0,2007
3431,2007-09-04,AstonVilla,Wigan,D,1,47,1,2007
3432,2007-09-04,Bolton,Everton,D,6,17,1,2007
3433,2007-09-04,Charlton,Reading,D,12,35,1,2007
3434,2007-09-04,Fulham,ManCity,A,18,25,0,2007
3435,2007-09-04,Newcastle,Arsenal,D,29,0,1,2007
3436,2007-09-04,Watford,Portsmouth,H,44,33,2,2007
3437,2007-04-14,Arsenal,Bolton,H,0,6,2,2007
3438,2007-04-14,ManCity,Liverpool,D,25,24,1,2007
3439,2007-04-14,Middlesbrough,AstonVilla,A,28,1,0,2007
3440,2007-04-14,Portsmouth,Newcastle,H,33,29,2,2007
3441,2007-04-14,Reading,Fulham,H,35,18,2,2007
3442,2007-04-14,SheffieldUnited,WestHam,H,36,46,2,2007
3443,2007-04-15,Everton,Charlton,H,17,12,2,2007
3444,2007-04-15,Wigan,Tottenham,D,47,43,1,2007
3445,2007-04-17,Arsenal,ManCity,H,0,25,2,2007
3446,2007-04-17,ManUnited,SheffieldUnited,H,26,36,2,2007
3447,2007-04-18,Blackburn,Watford,H,4,44,2,2007
3448,2007-04-18,Liverpool,Middlesbrough,H,24,28,2,2007
3449,2007-04-18,WestHam,Chelsea,A,46,13,0,2007
3450,2007-04-21,Bolton,Reading,A,6,35,0,2007
3451,2007-04-21,Charlton,SheffieldUnited,D,12,36,1,2007
3452,2007-04-21,Fulham,Blackburn,D,18,4,1,2007
3453,2007-04-21,Liverpool,Wigan,H,24,47,2,2007
3454,2007-04-21,ManUnited,Middlesbrough,D,26,28,1,2007
3455,2007-04-21,Tottenham,Arsenal,D,43,0,1,2007
3456,2007-04-21,Watford,ManCity,D,44,25,1,2007
3457,2007-04-21,WestHam,Everton,H,46,17,2,2007
3458,2007-04-22,AstonVilla,Portsmouth,D,1,33,1,2007
3459,2007-04-22,Newcastle,Chelsea,D,29,13,1,2007
3460,2007-04-28,Blackburn,Charlton,H,4,12,2,2007
3461,2007-04-28,Chelsea,Bolton,D,13,6,1,2007
3462,2007-04-28,Everton,ManUnited,A,17,26,0,2007
3463,2007-04-28,ManCity,AstonVilla,A,25,1,0,2007
3464,2007-04-28,Middlesbrough,Tottenham,A,28,43,0,2007
3465,2007-04-28,Portsmouth,Liverpool,H,33,24,2,2007
3466,2007-04-28,SheffieldUnited,Watford,H,36,44,2,2007
3467,2007-04-28,Wigan,WestHam,A,47,46,0,2007
3468,2007-04-29,Arsenal,Fulham,H,0,18,2,2007
3469,2007-04-30,Reading,Newcastle,H,35,29,2,2007
3470,2007-05-05,AstonVilla,SheffieldUnited,H,1,36,2,2007
3471,2007-05-05,Everton,Portsmouth,H,17,33,2,2007
3472,2007-05-05,Fulham,Liverpool,H,18,24,2,2007
3473,2007-05-05,ManCity,ManUnited,A,25,26,0,2007
3474,2007-05-05,Newcastle,Blackburn,A,29,4,0,2007
3475,2007-05-05,Reading,Watford,A,35,44,0,2007
3476,2007-05-05,WestHam,Bolton,H,46,6,2,2007
3477,2007-05-05,Wigan,Middlesbrough,A,47,28,0,2007
3478,2007-06-05,Arsenal,Chelsea,D,0,13,1,2007
3479,2007-07-05,Charlton,Tottenham,A,12,43,0,2007
3480,2007-09-05,Chelsea,ManUnited,D,13,26,1,2007
3481,2007-10-05,Tottenham,Blackburn,D,43,4,1,2007
3482,2007-05-13,Blackburn,Reading,D,4,35,1,2007
3483,2007-05-13,Bolton,AstonVilla,D,6,1,1,2007
3484,2007-05-13,Chelsea,Everton,D,13,17,1,2007
3485,2007-05-13,Liverpool,Charlton,D,24,12,1,2007
3486,2007-05-13,ManUnited,WestHam,A,26,46,0,2007
3487,2007-05-13,Middlesbrough,Fulham,H,28,18,2,2007
3488,2007-05-13,Portsmouth,Arsenal,D,33,0,1,2007
3489,2007-05-13,SheffieldUnited,Wigan,A,36,47,0,2007
3490,2007-05-13,Tottenham,ManCity,H,43,25,2,2007
3491,2007-05-13,Watford,Newcastle,D,44,29,1,2007
3492,2008-08-16,Arsenal,WestBrom,H,0,45,2,2008
3493,2008-08-16,Bolton,Stoke,H,6,39,2,2008
3494,2008-08-16,Everton,Blackburn,A,17,4,0,2008
3495,2008-08-16,Hull,Fulham,H,20,18,2,2008
3496,2008-08-16,Middlesbrough,Tottenham,H,28,43,2,2008
