,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamcat,AwayTeamcat,FTRcat,MatchYear
2315,E0,1999-02-20,Derby,Charlton,0,2,A,14,10,0,1999
2316,E0,1999-02-20,Leeds,Everton,1,0,H,19,15,2,1999
2317,E0,1999-02-20,Liverpool,WestHam,2,2,D,21,42,1,1999
2318,E0,1999-02-20,Middlesbrough,Tottenham,0,0,D,24,39,1,1999
2319,E0,1999-02-20,NottmForest,Chelsea,1,3,A,27,11,0,1999
2320,E0,1999-02-20,Southampton,Newcastle,2,1,H,34,25,2,1999
2321,E0,1999-02-21,Wimbledon,AstonVilla,0,0,D,44,1,1,1999
2322,E0,1999-02-27,AstonVilla,Coventry,1,4,A,1,12,0,1999
2323,E0,1999-02-27,Charlton,NottmForest,0,0,D,10,27,1,1999
2324,E0,1999-02-27,Chelsea,Liverpool,2,1,H,11,21,2,1999
2325,E0,1999-02-27,Everton,Wimbledon,1,1,D,15,44,1,1999
2326,E0,1999-02-27,ManUnited,Southampton,2,1,H,23,34,2,1999
2327,E0,1999-02-27,SheffieldWeds,Middlesbrough,3,1,H,33,24,2,1999
2328,E0,1999-02-27,Tottenham,Derby,1,1,D,39,14,1,1999
2329,E0,1999-02-27,WestHam,Blackburn,2,0,H,42,4,2,1999
2330,E0,1999-02-28,Newcastle,Arsenal,1,1,D,25,0,1,1999
2331,E0,1999-01-03,Leicester,Leeds,1,2,A,20,19,0,1999
2332,E0,1999-02-03,Tottenham,Southampton,3,0,H,39,34,2,1999
2333,E0,1999-03-03,SheffieldWeds,Wimbledon,1,2,A,33,44,0,1999
2334,E0,1999-06-03,Coventry,Charlton,2,1,H,12,10,2,1999
2335,E0,1999-06-03,Southampton,WestHam,1,0,H,34,42,2,1999
2336,E0,1999-06-03,Wimbledon,Leicester,0,1,A,44,20,0,1999
2337,E0,1999-09-03,Arsenal,SheffieldWeds,3,0,H,0,33,2,1999
2338,E0,1999-10-03,Blackburn,Everton,1,2,A,4,15,0,1999
2339,E0,1999-10-03,Derby,AstonVilla,2,1,H,14,1,2,1999
2340,E0,1999-10-03,Leeds,Tottenham,2,0,H,19,39,2,1999
2341,E0,1999-10-03,NottmForest,Newcastle,1,2,A,27,25,0,1999
2342,E0,1999-03-13,Chelsea,WestHam,0,1,A,11,42,0,1999
2343,E0,1999-03-13,Coventry,Blackburn,1,1,D,12,4,1,1999
2344,E0,1999-03-13,Derby,Liverpool,3,2,H,14,21,2,1999
2345,E0,1999-03-13,Everton,Arsenal,0,2,A,15,0,0,1999
2346,E0,1999-03-13,Leicester,Charlton,1,1,D,20,10,1,1999
2347,E0,1999-03-13,Newcastle,ManUnited,1,2,A,25,23,0,1999
2348,E0,1999-03-13,SheffieldWeds,Leeds,0,2,A,33,19,0,1999
2349,E0,1999-03-13,Tottenham,AstonVilla,1,0,H,39,1,2,1999
2350,E0,1999-03-13,Wimbledon,NottmForest,1,3,A,44,27,0,1999
2351,E0,1999-03-14,Middlesbrough,Southampton,3,0,H,24,34,2,1999
2352,E0,1999-03-20,Arsenal,Coventry,2,0,H,0,12,2,1999
2353,E0,1999-03-20,Blackburn,Wimbledon,3,1,H,4,44,2,1999
2354,E0,1999-03-20,Leeds,Derby,4,1,H,19,14,2,1999
2355,E0,1999-03-20,NottmForest,Middlesbrough,1,2,A,27,24,0,1999
2356,E0,1999-03-20,Southampton,SheffieldWeds,1,0,H,34,33,2,1999
2357,E0,1999-03-20,WestHam,Newcastle,2,0,H,42,25,2,1999
2358,E0,1999-03-21,AstonVilla,Chelsea,0,3,A,1,11,0,1999
2359,E0,1999-03-21,ManUnited,Everton,3,1,H,23,15,2,1999
2360,E0,1999-02-04,AstonVilla,WestHam,0,0,D,1,42,1,1999
2361,E0,1999-03-04,Blackburn,Middlesbrough,0,0,D,4,24,1,1999
2362,E0,1999-03-04,Charlton,Chelsea,0,1,A,10,11,0,1999
2363,E0,1999-03-04,Derby,Newcastle,3,4,A,14,25,0,1999
2364,E0,1999-03-04,Leeds,NottmForest,3,1,H,19,27,2,1999
2365,E0,1999-03-04,Liverpool,Everton,3,2,H,21,15,2,1999
2366,E0,1999-03-04,SheffieldWeds,Coventry,1,2,A,33,12,0,1999
2367,E0,1999-03-04,Southampton,Arsenal,0,0,D,34,0,1,1999
2368,E0,1999-03-04,Tottenham,Leicester,0,2,A,39,20,0,1999
2369,E0,1999-03-04,Wimbledon,ManUnited,1,1,D,44,23,1,1999
2370,E0,1999-05-04,Coventry,Southampton,1,0,H,12,34,2,1999
2371,E0,1999-05-04,Everton,SheffieldWeds,1,2,A,15,33,0,1999
2372,E0,1999-05-04,Middlesbrough,Wimbledon,3,1,H,24,44,2,1999
2373,E0,1999-05-04,Newcastle,Tottenham,1,1,D,25,39,1,1999
2374,E0,1999-05-04,NottmForest,Liverpool,2,2,D,27,21,1,1999
2375,E0,1999-05-04,WestHam,Charlton,0,1,A,42,10,0,1999
2376,E0,1999-06-04,Arsenal,Blackburn,1,0,H,0,4,2,1999
2377,E0,1999-06-04,Leicester,AstonVilla,2,2,D,20,1,1,1999
2378,E0,1999-10-04,AstonVilla,Southampton,3,0,H,1,34,2,1999
2379,E0,1999-10-04,Derby,NottmForest,1,0,H,14,27,2,1999
2380,E0,1999-10-04,Leicester,WestHam,0,0,D,20,42,1,1999
2381,E0,1999-10-04,Middlesbrough,Charlton,2,0,H,24,10,2,1999
2382,E0,1999-11-04,Everton,Coventry,2,0,H,15,12,2,1999
2383,E0,1999-11-04,Wimbledon,Chelsea,1,2,A,44,11,0,1999
2384,E0,1999-12-04,Leeds,Liverpool,0,0,D,19,21,1,1999
2385,E0,1999-04-14,Middlesbrough,Chelsea,0,0,D,24,11,1,1999
2386,E0,1999-04-17,Charlton,Leeds,1,1,D,10,19,1,1999
2387,E0,1999-04-17,Coventry,Middlesbrough,1,2,A,12,24,0,1999
2388,E0,1999-04-17,Liverpool,AstonVilla,0,1,A,21,1,0,1999
2389,E0,1999-04-17,ManUnited,SheffieldWeds,3,0,H,23,33,2,1999
2390,E0,1999-04-17,Newcastle,Everton,1,3,A,25,15,0,1999
2391,E0,1999-04-17,NottmForest,Tottenham,0,1,A,27,39,0,1999
2392,E0,1999-04-17,Southampton,Blackburn,3,3,D,34,4,1,1999
2393,E0,1999-04-17,WestHam,Derby,5,1,H,42,14,2,1999
2394,E0,1999-04-18,Chelsea,Leicester,2,2,D,11,20,1,1999
2395,E0,1999-04-19,Arsenal,Wimbledon,5,1,H,0,44,2,1999
2396,E0,1999-04-20,Charlton,Tottenham,1,4,A,10,39,0,1999
2397,E0,1999-04-21,Liverpool,Leicester,0,1,A,21,20,0,1999
2398,E0,1999-04-21,SheffieldWeds,Newcastle,1,1,D,33,25,1,1999
2399,E0,1999-04-24,AstonVilla,NottmForest,2,0,H,1,27,2,1999
2400,E0,1999-04-24,Blackburn,Liverpool,1,3,A,4,21,0,1999
2401,E0,1999-04-24,Derby,Southampton,0,0,D,14,34,1,1999
2402,E0,1999-04-24,Everton,Charlton,4,1,H,15,10,2,1999
2403,E0,1999-04-24,Leicester,Coventry,1,0,H,20,12,2,1999
2404,E0,1999-04-24,Middlesbrough,Arsenal,1,6,A,24,0,0,1999
2405,E0,1999-04-24,Tottenham,WestHam,1,2,A,39,42,0,1999
2406,E0,1999-04-24,Wimbledon,Newcastle,1,1,D,44,25,1,1999
2407,E0,1999-04-25,Leeds,ManUnited,1,1,D,19,23,1,1999
2408,E0,1999-04-25,SheffieldWeds,Chelsea,0,0,D,33,11,1,1999
2409,E0,1999-01-05,Charlton,Blackburn,0,0,D,10,4,1,1999
2410,E0,1999-01-05,Chelsea,Everton,3,1,H,11,15,2,1999
2411,E0,1999-01-05,Coventry,Wimbledon,2,1,H,12,44,2,1999
2412,E0,1999-01-05,Liverpool,Tottenham,3,2,H,21,39,2,1999
2413,E0,1999-01-05,ManUnited,AstonVilla,2,1,H,23,1,2,1999
2414,E0,1999-01-05,Newcastle,Middlesbrough,1,1,D,25,24,1,1999
2415,E0,1999-01-05,NottmForest,SheffieldWeds,2,0,H,27,33,2,1999
2416,E0,1999-01-05,Southampton,Leicester,2,1,H,34,20,2,1999
2417,E0,1999-01-05,WestHam,Leeds,1,5,A,42,19,0,1999
2418,E0,1999-02-05,Arsenal,Derby,1,0,H,0,14,2,1999
2419,E0,1999-05-05,Chelsea,Leeds,1,0,H,11,19,2,1999
2420,E0,1999-05-05,Leicester,Derby,1,2,A,20,14,0,1999
2421,E0,1999-05-05,Liverpool,ManUnited,2,2,D,21,23,1,1999
2422,E0,1999-05-05,Tottenham,Arsenal,1,3,A,39,0,0,1999
2423,E0,1999-08-05,AstonVilla,Charlton,3,4,A,1,10,0,1999
2424,E0,1999-08-05,Blackburn,NottmForest,1,2,A,4,27,0,1999
2425,E0,1999-08-05,Derby,Coventry,0,0,D,14,12,1,1999
2426,E0,1999-08-05,Everton,WestHam,6,0,H,15,42,2,1999
2427,E0,1999-08-05,Leicester,Newcastle,2,0,H,20,25,2,1999
2428,E0,1999-08-05,SheffieldWeds,Liverpool,1,0,H,33,21,2,1999
2429,E0,1999-08-05,Wimbledon,Southampton,0,2,A,44,34,0,1999
2430,E0,1999-09-05,Middlesbrough,ManUnited,0,1,A,24,23,0,1999
2431,E0,1999-10-05,Tottenham,Chelsea,2,2,D,39,11,1,1999
2432,E0,1999-11-05,Leeds,Arsenal,1,0,H,19,0,2,1999
2433,E0,1999-12-05,Blackburn,ManUnited,0,0,D,4,23,1,1999
2434,E0,1999-05-16,Arsenal,AstonVilla,1,0,H,0,1,2,1999
2435,E0,1999-05-16,Charlton,SheffieldWeds,0,1,A,10,33,0,1999
2436,E0,1999-05-16,Chelsea,Derby,2,1,H,11,14,2,1999
2437,E0,1999-05-16,Coventry,Leeds,2,2,D,12,19,1,1999
2438,E0,1999-05-16,Liverpool,Wimbledon,3,0,H,21,44,2,1999
2439,E0,1999-05-16,ManUnited,Tottenham,2,1,H,23,39,2,1999
2440,E0,1999-05-16,Newcastle,Blackburn,1,1,D,25,4,1,1999
2441,E0,1999-05-16,NottmForest,Leicester,1,0,H,27,20,2,1999
2442,E0,1999-05-16,Southampton,Everton,2,0,H,34,15,2,1999
2443,E0,1999-05-16,WestHam,Middlesbrough,4,0,H,42,24,2,1999
2444,E0,1999-07-08,Arsenal,Leicester,2,1,H,0,20,2,1999
2445,E0,1999-07-08,Chelsea,Sunderland,4,0,H,11,36,2,1999
2446,E0,1999-07-08,Coventry,Southampton,0,1,A,12,34,0,1999
2447,E0,1999-07-08,Leeds,Derby,0,0,D,19,14,1,1999
2448,E0,1999-07-08,Middlesbrough,Bradford,0,1,A,24,7,0,1999
2449,E0,1999-07-08,Newcastle,AstonVilla,0,1,A,25,1,0,1999
2450,E0,1999-07-08,SheffieldWeds,Liverpool,1,2,A,33,21,0,1999
2451,E0,1999-07-08,Watford,Wimbledon,2,3,A,40,44,0,1999
2452,E0,1999-07-08,WestHam,Tottenham,1,0,H,42,39,2,1999
2453,E0,1999-08-08,Everton,ManUnited,1,1,D,15,23,1,1999
2454,E0,1999-09-08,Tottenham,Newcastle,3,1,H,39,25,2,1999
2455,E0,1999-10-08,Derby,Arsenal,1,2,A,14,0,0,1999
2456,E0,1999-10-08,Sunderland,Watford,2,0,H,36,40,2,1999
2457,E0,1999-10-08,Wimbledon,Middlesbrough,2,3,A,44,24,0,1999
2458,E0,1999-11-08,AstonVilla,Everton,3,0,H,1,15,2,1999
2459,E0,1999-11-08,Leicester,Coventry,1,0,H,20,12,2,1999
2460,E0,1999-11-08,ManUnited,SheffieldWeds,4,0,H,23,33,2,1999
2461,E0,1999-11-08,Southampton,Leeds,0,3,A,34,19,0,1999
2462,E0,1999-08-14,Bradford,SheffieldWeds,1,1,D,7,33,1,1999
2463,E0,1999-08-14,Derby,Middlesbrough,1,3,A,14,24,0,1999
2464,E0,1999-08-14,Leicester,Chelsea,2,2,D,20,11,1,1999
2465,E0,1999-08-14,Liverpool,Watford,0,1,A,21,40,0,1999
2466,E0,1999-08-14,ManUnited,Leeds,2,0,H,23,19,2,1999
2467,E0,1999-08-14,Sunderland,Arsenal,0,0,D,36,0,1,1999
2468,E0,1999-08-14,Tottenham,Everton,3,2,H,39,15,2,1999
2469,E0,1999-08-14,Wimbledon,Coventry,1,1,D,44,12,1,1999
2470,E0,1999-08-15,Southampton,Newcastle,4,2,H,34,25,2,1999
2471,E0,1999-08-16,AstonVilla,WestHam,2,2,D,1,42,1,1999
2472,E0,1999-08-21,Chelsea,AstonVilla,1,0,H,11,1,2,1999
2473,E0,1999-08-21,Coventry,Derby,2,0,H,12,14,2,1999
2474,E0,1999-08-21,Everton,Southampton,4,1,H,15,34,2,1999
2475,E0,1999-08-21,Leeds,Sunderland,2,1,H,19,36,2,1999
2476,E0,1999-08-21,Middlesbrough,Liverpool,1,0,H,24,21,2,1999
2477,E0,1999-08-21,Newcastle,Wimbledon,3,3,D,25,44,1,1999
2478,E0,1999-08-21,SheffieldWeds,Tottenham,1,2,A,33,39,0,1999
2479,E0,1999-08-21,Watford,Bradford,1,0,H,40,7,2,1999
2480,E0,1999-08-21,WestHam,Leicester,2,1,H,42,20,2,1999
2481,E0,1999-08-22,Arsenal,ManUnited,1,2,A,0,23,0,1999
2482,E0,1999-08-23,Leeds,Liverpool,1,2,A,19,21,0,1999
2483,E0,1999-08-24,Middlesbrough,Leicester,0,3,A,24,20,0,1999
2484,E0,1999-08-24,Watford,AstonVilla,0,1,A,40,1,0,1999
2485,E0,1999-08-25,Arsenal,Bradford,2,0,H,0,7,2,1999
2486,E0,1999-08-25,Coventry,ManUnited,1,2,A,12,23,0,1999
2487,E0,1999-08-25,Everton,Wimbledon,4,0,H,15,44,2,1999
2488,E0,1999-08-25,Newcastle,Sunderland,1,2,A,25,36,0,1999
2489,E0,1999-08-25,SheffieldWeds,Derby,0,2,A,33,14,0,1999
2490,E0,1999-08-28,AstonVilla,Middlesbrough,1,0,H,1,24,2,1999
2491,E0,1999-08-28,Bradford,WestHam,0,3,A,7,42,0,1999
2492,E0,1999-08-28,Derby,Everton,1,0,H,14,15,2,1999
2493,E0,1999-08-28,Liverpool,Arsenal,2,0,H,21,0,2,1999
2494,E0,1999-08-28,Southampton,SheffieldWeds,2,0,H,34,33,2,1999
2495,E0,1999-08-28,Tottenham,Leeds,1,2,A,39,19,0,1999
2496,E0,1999-08-28,Wimbledon,Chelsea,0,1,A,44,11,0,1999
2497,E0,1999-08-29,Sunderland,Coventry,1,1,D,36,12,1,1999
2498,E0,1999-08-30,Leicester,Watford,1,0,H,20,40,2,1999
2499,E0,1999-08-30,ManUnited,Newcastle,5,1,H,23,25,2,1999
2500,E0,1999-11-09,Arsenal,AstonVilla,3,1,H,0,1,2,1999
2501,E0,1999-11-09,Chelsea,Newcastle,1,0,H,11,25,2,1999
2502,E0,1999-11-09,Coventry,Leeds,3,4,A,12,19,0,1999
2503,E0,1999-11-09,Liverpool,ManUnited,2,3,A,21,23,0,1999
2504,E0,1999-11-09,Middlesbrough,Southampton,3,2,H,24,34,2,1999
2505,E0,1999-11-09,SheffieldWeds,Everton,0,2,A,33,15,0,1999
2506,E0,1999-11-09,Sunderland,Leicester,2,0,H,36,20,2,1999
2507,E0,1999-11-09,WestHam,Watford,1,0,H,42,40,2,1999
2508,E0,1999-11-09,Wimbledon,Derby,2,2,D,44,14,1,1999
2509,E0,1999-12-09,Bradford,Tottenham,1,1,D,7,39,1,1999
2510,E0,1999-09-18,AstonVilla,Bradford,1,0,H,1,7,2,1999
2511,E0,1999-09-18,Derby,Sunderland,0,5,A,14,36,0,1999
2512,E0,1999-09-18,Leicester,Liverpool,2,2,D,20,21,1,1999
2513,E0,1999-09-18,ManUnited,Wimbledon,1,1,D,23,44,1,1999
2514,E0,1999-09-18,Southampton,Arsenal,0,1,A,34,0,0,1999
2515,E0,1999-09-18,Watford,Chelsea,1,0,H,40,11,2,1999
2516,E0,1999-09-19,Everton,WestHam,1,0,H,15,42,2,1999
2517,E0,1999-09-19,Leeds,Middlesbrough,2,0,H,19,24,2,1999
2518,E0,1999-09-19,Newcastle,SheffieldWeds,8,0,H,25,33,2,1999
2519,E0,1999-09-19,Tottenham,Coventry,3,2,H,39,12,2,1999
2520,E0,1999-09-25,Arsenal,Watford,1,0,H,0,40,2,1999
2521,E0,1999-09-25,Coventry,WestHam,1,0,H,12,42,2,1999
2522,E0,1999-09-25,Derby,Bradford,0,1,A,14,7,0,1999
2523,E0,1999-09-25,Leeds,Newcastle,3,2,H,19,25,2,1999
2524,E0,1999-09-25,Leicester,AstonVilla,3,1,H,20,1,2,1999
2525,E0,1999-09-25,ManUnited,Southampton,3,3,D,23,34,1,1999
2526,E0,1999-09-25,Middlesbrough,Chelsea,0,1,A,24,11,0,1999
2527,E0,1999-09-25,Sunderland,SheffieldWeds,1,0,H,36,33,2,1999
2528,E0,1999-09-26,Wimbledon,Tottenham,1,1,D,44,39,1,1999
2529,E0,1999-09-27,Liverpool,Everton,0,1,A,21,15,0,1999
2530,E0,1999-02-10,AstonVilla,Liverpool,0,0,D,1,21,1,1999
2531,E0,1999-02-10,Bradford,Sunderland,0,4,A,7,36,0,1999
2532,E0,1999-02-10,Everton,Coventry,1,1,D,15,12,1,1999
2533,E0,1999-02-10,SheffieldWeds,Wimbledon,5,1,H,33,44,2,1999
2534,E0,1999-03-10,Chelsea,ManUnited,5,0,H,11,23,2,1999
2535,E0,1999-03-10,Newcastle,Middlesbrough,2,1,H,25,24,2,1999
2536,E0,1999-03-10,Tottenham,Leicester,2,3,A,39,20,0,1999
2537,E0,1999-03-10,Watford,Leeds,1,2,A,40,19,0,1999
2538,E0,1999-03-10,WestHam,Arsenal,2,1,H,42,0,2,1999
2539,E0,1999-04-10,Southampton,Derby,3,3,D,34,14,1,1999
2540,E0,1999-10-16,Arsenal,Everton,4,1,H,0,15,2,1999
2541,E0,1999-10-16,Coventry,Newcastle,4,1,H,12,25,2,1999
2542,E0,1999-10-16,Derby,Tottenham,0,1,A,14,39,0,1999
2543,E0,1999-10-16,Leeds,SheffieldWeds,2,0,H,19,33,2,1999
2544,E0,1999-10-16,Leicester,Southampton,2,1,H,20,34,2,1999
2545,E0,1999-10-16,Liverpool,Chelsea,1,0,H,21,11,2,1999
2546,E0,1999-10-16,ManUnited,Watford,4,1,H,23,40,2,1999
2547,E0,1999-10-16,Wimbledon,Bradford,3,2,H,44,7,2,1999
2548,E0,1999-10-17,Middlesbrough,WestHam,2,0,H,24,42,2,1999
2549,E0,1999-10-18,Sunderland,AstonVilla,2,1,H,36,1,2,1999
2550,E0,1999-10-23,AstonVilla,Wimbledon,1,1,D,1,44,1,1999
2551,E0,1999-10-23,Bradford,Leicester,3,1,H,7,20,2,1999
2552,E0,1999-10-23,Chelsea,Arsenal,2,3,A,11,0,0,1999
2553,E0,1999-10-23,SheffieldWeds,Coventry,0,0,D,33,12,1,1999
2554,E0,1999-10-23,Southampton,Liverpool,1,1,D,34,21,1,1999
2555,E0,1999-10-23,Tottenham,ManUnited,3,1,H,39,23,2,1999
2556,E0,1999-10-24,Everton,Leeds,4,4,D,15,19,1,1999
2557,E0,1999-10-24,Watford,Middlesbrough,1,3,A,40,24,0,1999
2558,E0,1999-10-24,WestHam,Sunderland,1,1,D,42,36,1,1999
2559,E0,1999-10-25,Newcastle,Derby,2,0,H,25,14,2,1999
2560,E0,1999-10-27,Liverpool,WestHam,1,0,H,21,42,2,1999
2561,E0,1999-10-30,Arsenal,Newcastle,0,0,D,0,25,1,1999
2562,E0,1999-10-30,Derby,Chelsea,3,1,H,14,11,2,1999
2563,E0,1999-10-30,Leeds,WestHam,1,0,H,19,42,2,1999
2564,E0,1999-10-30,Leicester,SheffieldWeds,3,0,H,20,33,2,1999
2565,E0,1999-10-30,ManUnited,AstonVilla,3,0,H,23,1,2,1999
2566,E0,1999-10-30,Middlesbrough,Everton,2,1,H,24,15,2,1999
2567,E0,1999-10-30,Wimbledon,Southampton,1,1,D,44,34,1,1999
2568,E0,1999-10-31,Coventry,Watford,4,0,H,12,40,2,1999
2569,E0,1999-10-31,Sunderland,Tottenham,2,1,H,36,39,2,1999
2570,E0,1999-01-11,Liverpool,Bradford,3,1,H,21,7,2,1999
2571,E0,1999-06-11,AstonVilla,Southampton,0,1,A,1,34,0,1999
2572,E0,1999-06-11,Bradford,Coventry,1,1,D,7,12,1,1999
2573,E0,1999-06-11,Liverpool,Derby,2,0,H,21,14,2,1999
2574,E0,1999-06-11,ManUnited,Leicester,2,0,H,23,20,2,1999
2575,E0,1999-06-11,Middlesbrough,Sunderland,1,1,D,24,36,1,1999
2576,E0,1999-06-11,SheffieldWeds,Watford,2,2,D,33,40,1,1999
2577,E0,1999-07-11,Chelsea,WestHam,0,0,D,11,42,1,1999
2578,E0,1999-07-11,Newcastle,Everton,1,1,D,25,15,1,1999
2579,E0,1999-07-11,Tottenham,Arsenal,2,1,H,39,0,2,1999
2580,E0,1999-07-11,Wimbledon,Leeds,2,0,H,44,19,2,1999
2581,E0,1999-11-20,Arsenal,Middlesbrough,5,1,H,0,24,2,1999
2582,E0,1999-11-20,Derby,ManUnited,1,2,A,14,23,0,1999
2583,E0,1999-11-20,Everton,Chelsea,1,1,D,15,11,1,1999
2584,E0,1999-11-20,Leeds,Bradford,2,1,H,19,7,2,1999
2585,E0,1999-11-20,Leicester,Wimbledon,2,1,H,20,44,2,1999
2586,E0,1999-11-20,Southampton,Tottenham,0,1,A,34,39,0,1999
2587,E0,1999-11-20,Sunderland,Liverpool,0,2,A,36,21,0,1999
2588,E0,1999-11-20,Watford,Newcastle,1,1,D,40,25,1,1999
2589,E0,1999-11-21,WestHam,SheffieldWeds,4,3,H,42,33,2,1999
2590,E0,1999-11-22,Coventry,AstonVilla,2,1,H,12,1,2,1999
2591,E0,1999-11-27,Coventry,Leicester,0,1,A,12,20,0,1999
2592,E0,1999-11-27,Everton,AstonVilla,0,0,D,15,1,1,1999
2593,E0,1999-11-27,Middlesbrough,Wimbledon,0,0,D,24,44,1,1999
2594,E0,1999-11-27,Watford,Sunderland,2,3,A,40,36,0,1999
2595,E0,1999-11-27,WestHam,Liverpool,1,0,H,42,21,2,1999
2596,E0,1999-11-28,Arsenal,Derby,2,1,H,0,14,2,1999
2597,E0,1999-11-28,Chelsea,Bradford,1,0,H,11,7,2,1999
2598,E0,1999-11-28,Leeds,Southampton,1,0,H,19,34,2,1999
2599,E0,1999-11-28,Newcastle,Tottenham,2,1,H,25,39,2,1999
2600,E0,1999-04-12,AstonVilla,Newcastle,0,1,A,1,25,0,1999
2601,E0,1999-04-12,Bradford,Middlesbrough,1,1,D,7,24,1,1999
2602,E0,1999-04-12,Leicester,Arsenal,0,3,A,20,0,0,1999
2603,E0,1999-04-12,ManUnited,Everton,5,1,H,23,15,2,1999
2604,E0,1999-04-12,Southampton,Coventry,0,0,D,34,12,1,1999
2605,E0,1999-04-12,Sunderland,Chelsea,4,1,H,36,11,2,1999
2606,E0,1999-04-12,Wimbledon,Watford,5,0,H,44,40,2,1999
2607,E0,1999-05-12,Derby,Leeds,0,1,A,14,19,0,1999
2608,E0,1999-05-12,Liverpool,SheffieldWeds,4,1,H,21,33,2,1999
2609,E0,1999-06-12,Tottenham,WestHam,0,0,D,39,42,1,1999
2610,E0,1999-12-18,Arsenal,Wimbledon,1,1,D,0,44,1,1999
2611,E0,1999-12-18,AstonVilla,SheffieldWeds,2,1,H,1,33,2,1999
2612,E0,1999-12-18,Bradford,Newcastle,2,0,H,7,25,2,1999
2613,E0,1999-12-18,Leicester,Derby,0,1,A,20,14,0,1999
2614,E0,1999-12-18,Liverpool,Coventry,2,0,H,21,12,2,1999
2615,E0,1999-12-18,Middlesbrough,Tottenham,2,1,H,24,39,2,1999
2616,E0,1999-12-18,Sunderland,Southampton,2,0,H,36,34,2,1999
2617,E0,1999-12-18,Watford,Everton,1,3,A,40,15,0,1999
2618,E0,1999-12-18,WestHam,ManUnited,2,4,A,42,23,0,1999
2619,E0,1999-12-19,Chelsea,Leeds,0,2,A,11,19,0,1999
2620,E0,1999-12-26,Coventry,Arsenal,3,2,H,12,0,2,1999
2621,E0,1999-12-26,Derby,AstonVilla,0,2,A,14,1,0,1999
2622,E0,1999-12-26,Everton,Sunderland,5,0,H,15,36,2,1999
2623,E0,1999-12-26,Leeds,Leicester,2,1,H,19,20,2,1999
2624,E0,1999-12-26,ManUnited,Bradford,4,0,H,23,7,2,1999
2625,E0,1999-12-26,Newcastle,Liverpool,2,2,D,25,21,1,1999
2626,E0,1999-12-26,SheffieldWeds,Middlesbrough,1,0,H,33,24,2,1999
2627,E0,1999-12-26,Southampton,Chelsea,1,2,A,34,11,0,1999
2628,E0,1999-12-26,Tottenham,Watford,4,0,H,39,40,2,1999
2629,E0,1999-12-26,Wimbledon,WestHam,2,2,D,44,42,1,1999
2630,E0,1999-12-28,Arsenal,Leeds,2,0,H,0,19,2,1999
2631,E0,1999-12-28,Bradford,Everton,0,0,D,7,15,1,1999
2632,E0,1999-12-28,Leicester,Newcastle,1,2,A,20,25,0,1999
2633,E0,1999-12-28,Liverpool,Wimbledon,3,1,H,21,44,2,1999
2634,E0,1999-12-28,Sunderland,ManUnited,2,2,D,36,23,1,1999
2635,E0,1999-12-28,Watford,Southampton,3,2,H,40,34,2,1999
2636,E0,1999-12-28,WestHam,Derby,1,1,D,42,14,1,1999
2637,E0,1999-12-29,AstonVilla,Tottenham,1,1,D,1,39,1,1999
2638,E0,1999-12-29,Chelsea,SheffieldWeds,3,0,H,11,33,2,1999
2639,E0,2000-03-01,Derby,Watford,2,0,H,14,40,2,2000
2640,E0,2000-03-01,Everton,Leicester,2,2,D,15,20,1,2000
2641,E0,2000-03-01,Leeds,AstonVilla,1,2,A,19,1,0,2000
2642,E0,2000-03-01,Newcastle,WestHam,2,2,D,25,42,1,2000
2643,E0,2000-03-01,SheffieldWeds,Arsenal,1,1,D,33,0,1,2000
2644,E0,2000-03-01,Southampton,Bradford,1,0,H,34,7,2,2000
2645,E0,2000-03-01,Tottenham,Liverpool,1,0,H,39,21,2,2000
2646,E0,2000-03-01,Wimbledon,Sunderland,1,0,H,44,36,2,2000
2647,E0,2000-04-01,Coventry,Chelsea,2,2,D,12,11,1,2000
2648,E0,2000-08-01,Bradford,Chelsea,1,1,D,7,11,1,2000
2649,E0,2000-12-01,Chelsea,Tottenham,1,0,H,11,39,2,2000
2650,E0,2000-01-15,Arsenal,Sunderland,4,1,H,0,36,2,2000
2651,E0,2000-01-15,Chelsea,Leicester,1,1,D,11,20,1,2000
2652,E0,2000-01-15,Coventry,Wimbledon,2,0,H,12,44,2,2000
2653,E0,2000-01-15,Everton,Tottenham,2,2,D,15,39,1,2000
2654,E0,2000-01-15,Middlesbrough,Derby,1,4,A,24,14,0,2000
2655,E0,2000-01-15,SheffieldWeds,Bradford,2,0,H,33,7,2,2000
2656,E0,2000-01-15,Watford,Liverpool,2,3,A,40,21,0,2000
2657,E0,2000-01-15,WestHam,AstonVilla,1,1,D,42,1,1,2000
2658,E0,2000-01-16,Newcastle,Southampton,5,0,H,25,34,2,2000
2659,E0,2000-01-22,AstonVilla,Chelsea,0,0,D,1,11,1,2000
2660,E0,2000-01-22,Bradford,Watford,3,2,H,7,40,2,2000
2661,E0,2000-01-22,Derby,Coventry,0,0,D,14,12,1,2000
2662,E0,2000-01-22,Leicester,WestHam,1,3,A,20,42,0,2000
2663,E0,2000-01-22,Liverpool,Middlesbrough,0,0,D,21,24,1,2000
2664,E0,2000-01-22,Southampton,Everton,2,0,H,34,15,2,2000
2665,E0,2000-01-22,Tottenham,SheffieldWeds,0,1,A,39,33,0,2000
2666,E0,2000-01-22,Wimbledon,Newcastle,2,0,H,44,25,2,2000
